Month,Province,Code_Site,Site_Name,District,OverallScore,Number_ofCell,Total_Sub,Total_Volume_Mb, Total_Revenue ,Rev_Priority,Revenue_Loss,LTC_Sub,LTC_Volume_Mb,LTC_Revenue,TPlus_Sub,TPlus_Volume_Mb,TPlus_Revenue,Total_Down_hour,Total_CountDown,Day_Down_hour,Day_CountDown,Night_Down_hour,Night_CountDown,AC_Power_hour,AC_Power_CountDown,OPTIC_hour,OPTIC_CountDown,EQUIPMENT_hour,EQUIPMENT_CountDown,RECTIFIER_hour,RECTIFIER_CountDown,Other_hour,Other_CountDown,MC_to_BTS,Distance_KM,Access_Time_Minute,LodAC,LodDC,Capacity_Battery_V,Cpcity_Bttery_Ah,Capacity_Solar_V,Cpcity_Solr_Ah,Capacity_Gen_KVA,Backup_time_Minute,Battery,Lat,Long
2023-04-30,VTE,VTE0507,VTE0507_PHONNGARM_THADINDENG,Xaithani,5,24,21131,44424649.82,79344257.01,Priority1,5565118,14450,21101847,54084194,6681,23322803,25260063,21,4,8.3,1,12.8,3,21,4,0,0,0,0,0,0,0,0,LTC To Site,35,55,15,63,48,200,0,0,0,120,Battery,18.16472,102.76767
2023-01-31,UDX,UDX0093,UDX0093_KHUANG,Namo,5,42,5514,46491984.69,79279530.56,Priority1,0,3801,24575464,53658880,1713,21916520,25620650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,80,150,15,45,48,500,0,0,19 ,180,Battery_Gen,21.059982,101.810104
2022-12-31,LNT,LNT0015,LNT0015_PHONEXAISAVANG,Louang-Namtha,5,24,32822,38589508.72,79242319.43,Priority1,0,24314,21879823,60357247,8508,16709686,18885072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,15,30,12,50,0,0,0,0,0,0,No Battery,20.92743,101.40142
2022-04-30,XYL,XYL0049,XYL0049_PAKTHUNG,Xianghon,5,13,6473,37508164.51,79210343.32,Priority1,0,3845,13666116,53416757,2628,23842048,25793587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XAYABOULY,26,60,17.90697674,77,12,200,0,0,0,10,Battery,19.54972,100.70083
2022-04-30,XYL,XYL0070,XYL0070_MEUANGVA,Paklai,5,18,9974,50782507.74,79153776.43,Priority1,582660,5187,13738212,38926410,4787,37044295,40227366,2.9,1,2.9,1,0,0,2.9,1,0,0,0,0,0,0,0,0,PAKLAIY,21,60,8.604651163,37,12,200,0,0,0,15,Battery,18.28047,101.31774
2022-12-31,VTE,VTE0186,VTE0186_KHAMSAWATH2,Xaisettha,5,19,59692,38681230.52,79071438.58,Priority1,31884,48484,27745073,66876332,11208,10936158,12195106,0.2,1,0.2,1,0,0,0.2,1,0,0,0,0,0,0,0,0,LTC to Site,8,31,12,49,48,200,0,0,0,120,Battery,17.96827,102.677
2022-09-30,VTE,VTE0331,VTE0331_DONGXIENGDY,Naxaythong,5,48,28264,39426418.47,79047278.73,Priority1,0,22615,28720170,67375849,5649,10706249,11671429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,15,31,14,47,48,200,0,0,0,120,Battery,18.06151,102.59897
2023-04-30,VTE,VTE0186,VTE0186_KHAMSAWATH2,Xaisettha,5,19,62215,37915270.66,78990132.17,Priority1,252330,51124,27810686,67674205,11091,10104584,11315927,1.2,1,1.2,1,0,0,1.2,1,0,0,0,0,0,0,0,0,LTC to Site,8,31,12,49,48,200,0,0,0,120,Battery,17.96827,102.677
2022-05-31,VTE,VTE0323,VTE0323_CHEANGSAWANG,Naxaythong,5,29,73545,33840407.05,78976340.59,Priority1,912899,57965,20337262,63982542,15580,13503145,14993799,3,2,3,2,0,0,3,2,0,0,0,0,0,0,0,0,LTC to Site,29,48,11,47,48,200,0,0,0,120,Battery,18.16254,102.49947
2023-03-31,BOK,BOK0159,BOK0159_INDOOR_ITS_TAIYUAN_BUILDING_F10,Tonpheung,5,9,19023,38219609.54,78941219.42,Priority1,31831,18747,37907651,78622735,276,311958,318484,0.3,1,0.3,1,0,0,0.3,1,0,0,0,0,0,0,0,0,MC Tonpheung,10,20,3.488372093,15,48,200,0,0,0,600,Battery,20.339601,100.104994
2023-04-30,BLK,BLK0155,BLK0155_BOLIKHAN,Borikhan,6,18,52828,28605844.07," 78,933,399 ",Priority1,6566820,33244,9781837,53670193,19584,18824007,25263207,33.3,5,6.4,2,26.9,3,33.3,5,0,0,0,0,0,0,0,0,LTC to Site,28,60,7,30.1,48,100,0,0,0,30,Battery,18.5719,103.736
2022-08-31,VTP,VTP0123,VTP0123_PHONPHENG,Vangvieng,5,19,45370,37162712.22,78927216.79,Priority1,466774,34729,25281650,65516052,10641,11881062,13411165,2.3,1,2.3,1,0,0,2.3,1,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,4,10,17,68,48,200,0,0,0,360,Battery,18.9307,102.4515
2022-07-31,VTP,VTP0288,VTP0288_NAMPHERN,Muen,5,8,9927,42753956.43,78866440.51,Priority1,318010,6565,19549318,53953934,3362,23204639,24912507,3.8,2,0.6,1,3.1,1,3.8,2,0,0,0,0,0,0,0,0,LTC to Site,128,240,24,74,48,500,0,0,0,120,Battery,18.2266,101.9338
2023-04-30,VTE,VTE0331,VTE0331_DONGXIENGDY,Naxaythong,5,2,35919,38253685.3,78826523.21,Priority1,65689,28847,29678158,69350522,7072,8575527,9476001,3,4,3,3,0,1,1.5,3,0,0,0,0,0,0,1.5,1,LTC to Site,15,31,14,47,48,200,0,0,0,120,Battery,18.06151,102.59897
2023-02-28,BOK,BOK0018,BOK0018_NALAE,Houayxay,6,24,33104,34244859.42," 78,799,927 ",Priority1,0,23583,16413169,56717325,9521,17831691,22082602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,16,25,17,73,48,200,0,0,0,20,Battery,20.27704,100.47896
2022-06-30,VTP,VTP0288,VTP0288_NAMPHERN,Muen,5,6,9701,42198423.3,78531462.09,Priority1,54536,6461,19340820,54094844,3240,22857603,24436618,0.8,1,0.8,1,0,0,0.8,1,0,0,0,0,0,0,0,0,LTC to Site,128,240,24,74,48,500,0,0,0,120,Battery,18.2266,101.9338
2023-01-31,VTP,VTP0140,VTP0140_VANGVIENG_MK,Vangvieng,5,15,65109,32515060.15,78521253.39,Priority1,126647,51232,23532282,68223793,13877,8982778,10297460,0.8,1,0.8,1,0,0,0.8,1,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,4,10,16,58,48,200,0,0,0,10,Battery,18.9392,102.4469
2023-03-31,VTE,VTE0335,VTE0335_HOUMBENG,Naxaythong,5,20,20235,41236760.19,78431501.02,Priority1,1781576,15473,30425404,66786977,4762,10811356,11644524,8.5,1,0,0,8.5,1,8.5,1,0,0,0,0,0,0,0,0,LTC to Site,33.7,50,12,47,48,200,0,0,0,120,Battery,18.18506,102.51597
2022-09-30,XYL,XYL0049,XYL0049_PAKTHUNG,Xianghon,5,14,6316,34402083.35,78353169.7,Priority1,1458240,3756,12154791,51450928,2560,22247292,26902242,9.6,1,0,0,9.6,1,9.6,1,0,0,0,0,0,0,0,0,XAYABOULY,26,60,17.90697674,77,12,200,0,0,0,10,Battery,19.54972,100.70083
2023-01-31,XKH,XKH0024,XKH0024_PHONETHONG,Pek,5,34,42651,41922785.12,78341256.61,Priority1,0,26568,20894075,54263469,16083,21028710,24077788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,8,18,15,64.5,48,200,0,0,0,30,Battery,19.425466,103.17124
2022-04-30,VTP,VTP0123,VTP0123_PHONPHENG,Vangvieng,5,19,57906,36451874.78,78303129.29,Priority1,119630,43316,24548486,64294514,14590,11903389,14008616,0.6,1,0.6,1,0,0,0.6,1,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,4,10,17,68,48,200,0,0,0,360,Battery,18.9307,102.4515
2022-04-30,VTP,VTP0040,VTP0040_BANMAI,Phonhong,5,15,111295,34823686.12,78225403.01,Priority1,195564,87630,26307999,69148416,23665,8515687,9076987,1.2,1,1.2,1,0,0,1.2,1,0,0,0,0,0,0,0,0,LTC to Site,38,60,17,62,48,200,0,0,0,15,Battery,18.3049,102.4635
2022-11-30,LNT,LNT0015,LNT0015_PHONEXAISAVANG,Louang-Namtha,5,24,30486,37930896.02,78191598.45,Priority1,1118574,22677,21270463,59435405,7809,16660433,18756193,4.3,1,4.3,1,0,0,4.3,1,0,0,0,0,0,0,0,0,LTC to Site,15,30,12,50,0,0,0,0,0,0,No Battery,20.92743,101.40142
2023-04-30,VTE,VTE0399,VTE0399_DONGBANG,Xaithani,5,29,31425,37456158.61,78189425.91,Priority1,2780068,22993,21359944,60639366,8432,16096214,17550060,8.8,2,3.6,1,5.2,1,8.8,2,0,0,0,0,0,0,0,0,LTC To Site,24,55,16,65,48,500,0,0,0,120,Battery,18.13949,102.72863
2022-04-30,BLK,BLK0149,BLK0149_XIENGLEU,Borikhan,6,32,8249,53646770.65," 78,172,087 ",Priority1,2106303,4328,15626305,38420792,3921,38020466,39751295,6.1,1,0,0,6.1,1,6.1,1,0,0,0,0,0,0,0,0,MC_VIENGTHONG to Site,124,180,9,38.7,48,200,0,0,0,60,Battery,18.7063,104.011
2022-08-31,VTE,VTE0186,VTE0186_KHAMSAWATH2,Xaisettha,5,19,63975,37581184.63,78160286.61,Priority1,0,51155,26877395,66066210,12820,10703790,12094077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,8,31,12,49,48,200,0,0,0,120,Battery,17.96827,102.677
2022-09-30,VTP,VTP0288,VTP0288_NAMPHERN,Muen,5,20,9098,41714430.14,77940883.64,Priority1,541256,6344,19691420,54308589,2754,22023010,23632295,2.5,4,2.5,4,0,0,2.3,3,0.3,1,0,0,0,0,0,0,LTC to Site,128,240,24,74,48,500,0,0,0,120,Battery,18.2266,101.9338
2022-05-31,LNT,LNT0024,LNT0024_VIENGKHAM,Louang-Namtha,5,6,29853,30953734.75,77912946.55,Priority1,94250,22883,23565157,69594621,6970,7388578,8318326,1.5,1,1.5,1,0,0,1.5,1,0,0,0,0,0,0,0,0,LTC to Site,5,10,13,56,48,200,0,0,0,90,Battery,20.99912,101.40502
2022-06-30,VTP,VTP0040,VTP0040_BANMAI,Phonhong,5,15,86576,34054967.27,77904373.32,Priority1,562643,69117,26209212,69360467,17459,7845755,8543906,3.5,2,0.8,1,2.7,1,3.5,2,0,0,0,0,0,0,0,0,LTC to Site,38,60,17,62,48,200,0,0,0,15,Battery,18.3049,102.4635
2023-02-28,VTE,VTE0684,VTE0684_DONHAI,Pak-Ngum,5,16,107922,37645971.16,77890605.09,Priority1,486816,81262,25009007,64290131,26660,12636964,13600475,2.6,1,0,0,2.6,1,2.6,1,0,0,0,0,0,0,0,0,LTC to Site,44,60,10,42,48,200,0,0,0,120,Battery,18.0832,102.93019
2022-06-30,VTE,VTE0186,VTE0186_KHAMSAWATH2,Xaisettha,5,19,63833,36599054.64,77594577.27,Priority1,247872,50663,26146858,65679182,13170,10452197,11915395,1.2,1,1.2,1,0,0,1.2,1,0,0,0,0,0,0,0,0,LTC to Site,8,31,12,49,48,200,0,0,0,120,Battery,17.96827,102.677
2022-05-31,LPB,LPB0065,LPB0065_PHANOM,Louangphrabang,5,17,49344,27940282.14,77327027.42,Priority1,488491,40071,22665694,71011145,9273,5274588,6315882,2.8,2,2.8,2,0,0,2.8,2,0,0,0,0,0,0,0,0,LTC to Site,4,15,11,45,48,200,0,0,0,10,Battery,19.8836,102.16035
2022-12-31,VTP,VTP0084,VTP0084_VANGHUEA,Thourakhom,5,14,4121,42725698.44,77326418.58,Priority1,1153660,2560,17396768,49443179,1561,25328930,27883239,7.9,6,5.5,5,2.4,1,7.9,6,0,0,0,0,0,0,0,0,LTC to Site,78,180,18,62,48,0,0,0,0,120,Battery,18.3594,102.8121
2022-08-31,BLK,BLK0149,BLK0149_XIENGLEU,Borikhan,6,32,6840,53898212.69," 77,218,713 ",Priority1,3051385,3426,14411089,35808218,3414,39487123,41410495,9.2,4,4.6,3,4.6,1,9.2,4,0,0,0,0,0,0,0,0,MC_VIENGTHONG to Site,124,180,9,38.7,48,200,0,0,0,60,Battery,18.7063,104.011
2022-07-31,VTP,VTP0140,VTP0140_VANGVIENG_MK,Vangvieng,5,24,58052,29108797.43,77204480.74,Priority1,1214103,45829,20679730,67707856,12223,8429067,9496625,4.9,1,0,0,4.9,1,4.9,1,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,4,10,16,58,48,200,0,0,0,10,Battery,18.9392,102.4469
2022-07-31,VTE,VTE0186,VTE0186_KHAMSAWATH2,Xaisettha,5,19,70832,37927628.12,77023499.03,Priority1,1480425,56377,27139068,65026820,14455,10788560,11996679,7.5,1,0,0,7.5,1,7.5,1,0,0,0,0,0,0,0,0,LTC to Site,8,31,12,49,48,200,0,0,0,120,Battery,17.96827,102.677
2023-03-31,XYL,XYL0049,XYL0049_PAKTHUNG,Xianghon,5,14,6661,31112628.12,76797274.92,Priority1,990933,3957,12522730,52111163,2704,18589898,24686112,6.9,3,6.9,3,0,0,6.9,3,0,0,0,0,0,0,0,0,XAYABOULY,26,60,17.90697674,77,12,200,0,0,0,10,Battery,19.54972,100.70083
2022-07-31,VTP,VTP0040,VTP0040_BANMAI,Phonhong,5,15,105981,33475922.59,76655934.26,Priority1,731528,85829,25501153,68112529,20152,7974769,8543405,4.7,3,2.9,2,1.9,1,4.7,3,0,0,0,0,0,0,0,0,LTC to Site,38,60,17,62,48,200,0,0,0,15,Battery,18.3049,102.4635
2022-04-30,BLK,BLK0086,BLK0086_PHONVILAI,Khamkeut,5,17,11424,46769018.44,76641681.81,Priority1,95802,6177,8399638,36414708,5247,38369381,40226974,0.5,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,MC_KHAMKERD to Site,25,60,8,32.25,48,200,0,0,0,10,Battery,18.07867,105.04306
2022-05-31,XYL,XYL0049,XYL0049_PAKTHUNG,Xianghon,5,13,6445,33676340.58,76621351.27,Priority1,1544785,3841,11431995,51467391,2604,22244345,25153961,11.5,1,0,0,11.5,1,11.5,1,0,0,0,0,0,0,0,0,XAYABOULY,26,60,17.90697674,77,12,200,0,0,0,10,Battery,19.54972,100.70083
2022-08-31,VTP,VTP0140,VTP0140_VANGVIENG_MK,Vangvieng,5,24,48235,30834002.11,76459079.43,Priority1,0,36968,21910607,66370640,11267,8923395,10088439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,4,10,16,58,48,200,0,0,0,10,Battery,18.9392,102.4469
2023-02-28,VTE,VTE0424,VTE0424_HOUYTEUY,Xaithani,5,19,44309,35946952.58,76288968.5,Priority1,1248778,33281,27515538,66508349,11028,8431414,9780619,5.8,3,4.3,2,1.5,1,5.8,3,0,0,0,0,0,0,0,0,LTC To Site,14,40,10,41,48,200,0,0,0,10,Battery,18.08707,102.6308
2023-02-28,VTP,VTP0047,VTP0047_HONGLEUY,Phonhong,5,18,82989,36127119.08,76272534.51,Priority1,488053,67471,23958818,62425622,15518,12168301,13846912,2.4,1,2.4,1,0,0,2.4,1,0,0,0,0,0,0,0,0,LTC to Site,40,45,16,57,48,200,0,0,0,360,Battery,18.3764,102.4261
2023-02-28,VTP,VTP0123,VTP0123_PHONPHENG,Vangvieng,5,19,55507,35361937.88,76157504.69,Priority1,0,44157,25288803,64017564,11350,10073135,12139940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,4,10,17,68,48,200,0,0,0,360,Battery,18.9307,102.4515
2022-05-31,VTP,VTP0123,VTP0123_PHONPHENG,Vangvieng,5,19,49139,34102668.23,75970152.3,Priority1,530974,37397,23228017,63557638,11742,10874652,12412514,2.7,2,2.7,2,0,0,0.9,1,1.8,1,0,0,0,0,0,0,MC VANGVIENG To SITE,4,10,17,68,48,200,0,0,0,360,Battery,18.9307,102.4515
2022-12-31,KHM,KHM0135,KHM0135_PHONKHOR,Hinboun,5,14,13334,24234504.54,75946655.37,Priority1,214366,1876,2202063,5336158,818,572171,793722,1.5,2,1.1,1,0.4,2,1.3,2,0.2,1,0,0,0,0,0,0,LTC to Site,87,135,7,20,48,200,0,0,0,30,Battery,17.8392,104.347
2022-10-31,VTP,VTP0084,VTP0084_VANGHUEA,Thourakhom,5,14,3209,42098737.52,75863092.29,Priority1,346686,2048,17129937,48671367,1161,24968800,27191725,2.4,3,2.4,3,0,0,2.4,3,0,0,0,0,0,0,0,0,LTC to Site,78,180,18,62,48,0,0,0,0,120,Battery,18.3594,102.8121
2023-01-31,VTP,VTP0131,VTP0131_THAMJANG,Vangvieng,5,14,56674,31511501.91,75707575.65,Priority1,223866,45669,22990131,65444883,11005,8521370,10262692,1.6,1,1.6,1,0,0,1.6,1,0,0,0,0,0,0,0,0,LTC to Site,4,10,12,44,48,200,0,0,0,30,Battery,18.9161,102.4478
2022-08-31,VTP,VTP0288,VTP0288_NAMPHERN,Muen,5,16,9120,42083977.95,75664342.78,Priority1,701726,5994,19372686,51045475,3126,22711292,24618868,4.3,4,1.9,3,2.4,1,4.3,4,0,0,0,0,0,0,0,0,LTC to Site,128,240,24,74,48,500,0,0,0,120,Battery,18.2266,101.9338
2022-06-30,LPB,LPB0065,LPB0065_PHANOM,Louangphrabang,5,20,51121,27285455.46,75580938.76,Priority1,230942,41942,22123223,69480402,9179,5162232,6100537,1.1,1,1.1,1,0,0,1.1,1,0,0,0,0,0,0,0,0,LTC to Site,4,15,11,45,48,200,0,0,0,10,Battery,19.8836,102.16035
2023-01-31,LPB,LPB0065,LPB0065_PHANOM,Louangphrabang,5,40,62540,31056796.71,75534892.79,Priority1,0,51826,24826515,67952271,10714,6230282,7582622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,4,15,11,45,48,200,0,0,0,10,Battery,19.8836,102.16035
2022-07-31,VTP,VTP0131,VTP0131_THAMJANG,Vangvieng,5,14,52728,28480717.32,75494064.78,Priority1,101471,42790,20372869,65959097,9938,8107848,9534968,0.7,1,0.7,1,0,0,0.7,1,0,0,0,0,0,0,0,0,LTC to Site,4,10,12,44,48,200,0,0,0,30,Battery,18.9161,102.4478
2023-03-31,XKH,XKH0024,XKH0024_PHONETHONG,Pek,5,17,43371,39529808.71,75340558.76,Priority1,243034,27707,20980407,53590689,15664,18549402,21749870,1.4,3,0.5,1,0.9,2,1.4,3,0,0,0,0,0,0,0,0,LTC to Site,8,18,15,64.5,48,200,0,0,0,30,Battery,19.425466,103.17124
2023-01-31,LNT,LNT0015,LNT0015_PHONEXAISAVANG,Louang-Namtha,5,48,34518,36976443.28,75264320.45,Priority1,0,25873,21446032,57426696,8645,15530411,17837625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,15,30,12,50,0,0,0,0,0,0,No Battery,20.92743,101.40142
2022-09-30,VTP,VTP0152,VTP0152_NAKHEUA,Viengkham,5,21,24931,38292567.08,75084951.34,Priority1,239855,19517,27203742,63336209,5414,11088825,11748742,1.1,2,0.3,1,0.8,1,1.1,2,0,0,0,0,0,0,0,0,LTC to Site,7,15,14,48,48,200,0,0,0,30,Battery,18.4341,102.5331
2023-02-28,VTP,VTP0288,VTP0288_NAMPHERN,Muen,5,20,10792,41387000.4,75058645.02,Priority1,625489,7297,18619331,49966057,3495,22767669,25092588,2.8,1,2.8,1,0,0,2.8,1,0,0,0,0,0,0,0,0,LTC to Site,128,240,24,74,48,500,0,0,0,120,Battery,18.2266,101.9338
2023-04-30,UDX,UDX0093,UDX0093_KHUANG,Namo,5,23,5585,43128630.39,74984927.1,Priority1,593631,3876,23422173,51510219,1709,19706458,23474708,2.5,3,0.4,1,2,2,0.4,1,2,2,0,0,0,0,0,0,LTC to Site,80,150,15,45,48,500,0,0,19 ,180,Battery_Gen,21.059982,101.810104
2022-10-31,LNT,LNT0024,LNT0024_VIENGKHAM,Louang-Namtha,5,9,28840,32906302.41,74889620.51,Priority1,654278,22216,25205529,66295056,6624,7700773,8594564,7.1,3,2.6,1,4.6,2,0.3,1,0,0,0,0,0,0,6.8,2,LTC to Site,5,10,13,56,48,200,0,0,0,90,Battery,20.99912,101.40502
2023-01-31,BLK,BLK0086,BLK0086_PHONVILAI,Khamkeut,5,17,11700,45797359.89,74749299.34,Priority1,140657,6153,7700740,32875919,5547,38096620,41873381,0.8,2,0.4,1,0.4,1,0.4,1,0.4,1,0,0,0,0,0,0,MC_KHAMKERD to Site,25,60,8,32.25,48,200,0,0,0,10,Battery,18.07867,105.04306
2022-11-30,VTP,VTP0084,VTP0084_VANGHUEA,Thourakhom,5,14,3410,41763415.39,74743429.75,Priority1,62286,2176,16949903,47731135,1234,24813512,27012295,0.4,1,0,0,0.4,1,0.4,1,0,0,0,0,0,0,0,0,LTC to Site,78,180,18,62,48,0,0,0,0,120,Battery,18.3594,102.8121
2023-02-28,XYL,XYL0049,XYL0049_PAKTHUNG,Xianghon,5,14,6943,29124279.64,74582540.87,Priority1,388451,4138,11775307,50777460,2805,17348972,23805081,2.5,2,2.5,2,0,0,2.5,2,0,0,0,0,0,0,0,0,XAYABOULY,26,60,17.90697674,77,12,200,0,0,0,10,Battery,19.54972,100.70083
2023-02-28,VTE,VTE0423,VTE0423_HUAXIENG,Xaithani,5,18,22214,35563548.07,74562659.51,Priority1,155339,16931,25256311,62725970,5283,10307237,11836690,0.8,2,0.6,1,0.2,1,0.8,2,0,0,0,0,0,0,0,0,LTC To Site,28,50,10,43,48,200,0,0,0,10,Battery,18.03138,102.78808
2022-12-31,VTE,VTE0596,VTE0596_NAHAI2,Hatxayfong,5,15,47341,36324950.21,74516709.67,Priority1,40063,40328,29014909,66270678,7013,7310042,8246032,0.3,1,0.3,1,0,0,0.3,1,0,0,0,0,0,0,0,0,LTC to Site,28,60,10,43,48,200,0,0,0,20,Battery,17.87437,102.663
2023-02-28,VTE,VTE0196,VTE0196_NAKOUY2,Xaisettha,5,26,32061,36335006.92,74499632.82,Priority1,243898,26087,29386973,66947942,5974,6948034,7551691,0.8,1,0.8,1,0,0,0.8,1,0,0,0,0,0,0,0,0,LTC to Site,12,31,7,30,48,200,0,0,0,30,Battery,17.94576,102.70299
2022-08-31,LNT,LNT0024,LNT0024_VIENGKHAM,Louang-Namtha,5,12,29630,32043653.13,74414621.43,Priority1,1530301,22331,23926113,65347124,7299,8117540,9067497,12.8,2,2.8,1,9.9,1,11.2,2,0,0,1.6,1,0,0,0,0,LTC to Site,5,10,13,56,48,200,0,0,0,90,Battery,20.99912,101.40502
2023-04-30,VTP,VTP0131,VTP0131_THAMJANG,Vangvieng,5,25,63204,30423216.69,74357888.15,Priority1,2685146,51328,22840773,64968450,11876,7582444,9389439,10.4,3,0.4,1,10,2,0.5,2,9.9,1,0,0,0,0,0,0,LTC to Site,4,10,12,44,48,200,0,0,0,30,Battery,18.9161,102.4478
2023-02-28,VTP,VTP0140,VTP0140_VANGVIENG_MK,Vangvieng,5,24,57401,31586664.81,74353988.06,Priority1,265550,45687,22353259,64023139,11714,9233405,10330849,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,4,10,16,58,48,200,0,0,0,10,Battery,18.9392,102.4469
2023-04-30,LPB,LPB0065,LPB0065_PHANOM,Louangphrabang,5,20,68129,29408000.89,74336941.68,Priority1,2199135,56381,24116127,67900035,11748,5291874,6436907,10.7,2,2.8,1,7.9,1,10.7,2,0,0,0,0,0,0,0,0,LTC to Site,4,15,11,45,48,200,0,0,0,10,Battery,19.8836,102.16035
2022-04-30,VTP,VTP0084,VTP0084_VANGHUEA,Thourakhom,5,14,3818,41384698.5,74115987.53,Priority1,329404,2372,16820150,48435751,1446,24564549,25680237,2.3,2,0,0,2.3,2,2.3,2,0,0,0,0,0,0,0,0,LTC to Site,78,180,18,62,48,0,0,0,0,120,Battery,18.3594,102.8121
2022-07-31,VTE,VTE0599,VTE0599_NATHAM_HADXAYFONG,Hatxayfong,5,13,20032,24361347.96,74114753.02,Priority1,966281,17130,20240838,69716536,2902,4120510,4398217,7.5,7,6.1,5,1.4,2,7.1,6,0,0,0.4,1,0,0,0,0,LTC to Site,31,80,10,42,48,200,0,0,0,50,Battery,17.865396,102.607751
2022-06-30,LNT,LNT0024,LNT0024_VIENGKHAM,Louang-Namtha,5,18,29455,30159730.73,74101051.58,Priority1,0,22473,22979663,65978472,6982,7180068,8122580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,5,10,13,56,48,200,0,0,0,90,Battery,20.99912,101.40502
2022-04-30,BLK,BLK0109,BLK0109_NAMTHERN,Pakkading,6,8,14128,41187895.32," 74,095,821 ",Priority1,102911,8771,22697926,54117295,5357,18489969,19978526,1.3,1,1.3,1,0,0,1.3,1,0,0,0,0,0,0,0,0,LTC to Site,72,120,9,38.7,48,200,0,0,0,10,Battery,18.32762,104.142165
2022-06-30,VTP,VTP0123,VTP0123_PHONPHENG,Vangvieng,5,19,41990,34131845.9,74070391.58,Priority1,1862047,31848,23721722,62282642,10142,10410124,11787749,9.5,3,3.6,2,5.9,1,0.9,1,0,0,5.9,1,0,0,2.7,1,MC VANGVIENG To SITE,4,10,17,68,48,200,0,0,0,360,Battery,18.9307,102.4515
2022-12-31,BLK,BLK0086,BLK0086_PHONVILAI,Khamkeut,5,17,11883,43935188.92,74026500.75,Priority1,1651667,6224,7335027,34202034,5659,36600162,39824467,9.8,3,1.8,2,8,1,8,2,1.8,1,0,0,0,0,0,0,MC_KHAMKERD to Site,25,60,8,32.25,48,200,0,0,0,10,Battery,18.07867,105.04306
2022-09-30,BLK,BLK0149,BLK0149_XIENGLEU,Borikhan,6,32,6211,52570476.46," 73,995,027 ",Priority1,1664888,3181,13902692,33867190,3030,38667784,40127837,5.1,1,0,0,5.1,1,5.1,1,0,0,0,0,0,0,0,0,MC_VIENGTHONG to Site,124,180,9,38.7,48,200,0,0,0,60,Battery,18.7063,104.011
2023-03-31,BLK,BLK0086,BLK0086_PHONVILAI,Khamkeut,5,17,11199,43314440.65,73919819.83,Priority1,1351223,6058,7693562,34377872,5141,35620878,39541948,8,7,5.4,5,2.6,2,5.2,5,2.8,2,0,0,0,0,0,0,MC_KHAMKERD to Site,25,60,8,32.25,48,200,0,0,0,10,Battery,18.07867,105.04306
2022-09-30,VTP,VTP0084,VTP0084_VANGHUEA,Thourakhom,5,14,2991,42233368.57,73859724.54,Priority1,2472249,1883,16574220,46473773,1108,25659149,27385952,17.2,2,0,0,17.2,2,6.5,1,10.7,1,0,0,0,0,0,0,LTC to Site,78,180,18,62,48,0,0,0,0,120,Battery,18.3594,102.8121
2023-04-30,VTP,VTP0196,VTP0196_PHAXANG,Fuang,6,24,14099,50891625.16," 73,830,899 ",Priority1,5711640,8455,22596508,43762282,5644,28295117,30068617,23.2,8,11,7,12.3,1,23.2,8,0,0,0,0,0,0,0,0,LTC to Site,92,240,20,65,48,200,0,0,0,10,Battery,18.4724,101.9808
2023-03-31,LPB,LPB0065,LPB0065_PHANOM,Louangphrabang,5,17,65477,29223148.35,73778537.84,Priority1,1229642,55504,23607745,67015153,9973,5615403,6763385,7.3,1,7.3,1,0,0,7.3,1,0,0,0,0,0,0,0,0,LTC to Site,4,15,11,45,48,200,0,0,0,10,Battery,19.8836,102.16035
2022-10-31,LPB,LPB0065,LPB0065_PHANOM,Louangphrabang,5,17,56071,27823504.99,73766112.32,Priority1,277614,46874,22797339,67398024,9197,5026166,6368088,1.6,1,1.6,1,0,0,1.6,1,0,0,0,0,0,0,0,0,LTC to Site,4,15,11,45,48,200,0,0,0,10,Battery,19.8836,102.16035
