Month,Province,Code_Site,Site_name,District,Issue,Part,Number_ofCell,Downtime_hour,Count_Down
2022-05-31,VTP,VTP0105,VTP0105_LOUNGNAKHON,Vangvieng,AC POWER,Day,6,2.833333333,2
2022-05-31,VTP,VTP0108,VTP0108_NADUANG,Vangvieng,AC POWER,Day,2,7,2
2022-05-31,VTP,VTP0108,VTP0108_NADUANG,Vangvieng,AC POWER,Night,2,1,1
2022-05-31,VTP,VTP0110,VTP0110_NAKHUANG,Vangvieng,AC POWER,Day,15,0.6,1
2022-05-31,VTP,VTP0110,VTP0110_NAKHUANG,Vangvieng,AC POWER,Night,15,10.26666667,1
2022-05-31,VTP,VTP0111,VTP0111_NALONGKUANG,Vangvieng,AC POWER,Day,9,4.222222222,4
2022-05-31,VTP,VTP0111,VTP0111_NALONGKUANG,Vangvieng,AC POWER,Night,9,1.333333333,1
2022-05-31,VTP,VTP0112,VTP0112_NAMGEUM2,Vangvieng,AC POWER,Night,2,1.5,1
2022-05-31,VTP,VTP0113,VTP0113_NAMONE,Vangvieng,AC POWER,Day,18,8.277777778,6
2022-05-31,VTP,VTP0113,VTP0113_NAMONE,Vangvieng,AC POWER,Night,18,2.833333333,2
2022-05-31,VTP,VTP0116,VTP0116_NAMPAE,Vangvieng,AC POWER,Day,12,4.25,4
2022-05-31,VTP,VTP0116,VTP0116_NAMPAE,Vangvieng,AC POWER,Night,12,11.91666667,2
2022-05-31,VTP,VTP0117,VTP0117_NAMPHAO,Vangvieng,AC POWER,Day,9,3.888888889,3
2022-05-31,VTP,VTP0117,VTP0117_NAMPHAO,Vangvieng,AC POWER,Night,9,0.444444444,0
2022-05-31,VTP,VTP0120,VTP0120_PHATANG,Vangvieng,AC POWER,Day,17,2.764705882,2
2022-05-31,VTP,VTP0121,VTP0121_PHONEKEO,Vangvieng,AC POWER,Day,11,4.090909091,3
2022-05-31,VTP,VTP0122,VTP0122_PHONKHAM,Vangvieng,OPTIC,Night,16,8.3125,1
2022-05-31,VTP,VTP0122,VTP0122_PHONKHAM,Vangvieng,AC POWER,Day,16,4.3125,5
2022-05-31,VTP,VTP0122,VTP0122_PHONKHAM,Vangvieng,AC POWER,Night,16,2.6875,1
2022-05-31,VTP,VTP0123,VTP0123_PHONPHENG,Vangvieng,OPTIC,Day,19,1.842105263,1
2022-05-31,VTP,VTP0123,VTP0123_PHONPHENG,Vangvieng,AC POWER,Day,19,0.894736842,1
2022-05-31,VTP,VTP0124,VTP0124_PHONSOUNG_HIGHWAY,Hinheup,AC POWER,Day,18,1.722222222,3
2022-05-31,VTP,VTP0124,VTP0124_PHONSOUNG_HIGHWAY,Hinheup,AC POWER,Night,18,8.166666667,2
2022-05-31,VTP,VTP0125,VTP0125_PHONSOUNG_RURALSTAR_HIGHTWAY,Hinheup,AC POWER,Day,2,1.5,3
2022-05-31,VTP,VTP0125,VTP0125_PHONSOUNG_RURALSTAR_HIGHTWAY,Hinheup,AC POWER,Night,2,8,2
2022-05-31,VTP,VTP0126,VTP0126_PHONXAY,Phonhong,AC POWER,Day,9,3.777777778,3
2022-05-31,VTP,VTP0126,VTP0126_PHONXAY,Phonhong,AC POWER,Night,9,12.22222222,2
2022-05-31,VTP,VTP0127,VTP0127_PHOUDINDENG,Vangvieng,AC POWER,Day,15,1.533333333,2
2022-05-31,VTP,VTP0128,VTP0128_NAMOUANG_VV,Vangvieng,AC POWER,Day,9,1.888888889,2
2022-05-31,VTP,VTP0129,VTP0129_SIMENFACTORY,Vangvieng,AC POWER,Day,19,8.473684211,8
2022-05-31,VTP,VTP0129,VTP0129_SIMENFACTORY,Vangvieng,AC POWER,Night,19,36.42105263,5
2022-05-31,VTP,VTP0131,VTP0131_THAMJANG,Vangvieng,AC POWER,Day,27,6.444444444,3
2022-05-31,VTP,VTP0132,VTP0132_THAMPOUKHAM,Vangvieng,AC POWER,Day,18,3.277777778,3
2022-05-31,VTP,VTP0132,VTP0132_THAMPOUKHAM,Vangvieng,AC POWER,Night,18,0.444444444,0
2022-05-31,VTP,VTP0133,VTP0133_THIN_ON,Vangvieng,AC POWER,Day,3,0.666666667,1
2022-05-31,VTP,VTP0133,VTP0133_THIN_ON,Vangvieng,AC POWER,Night,3,3.666666667,1
2022-05-31,VTP,VTP0134,VTP0134_VANGMIENG,Vangvieng,AC POWER,Day,23,7.608695652,5
2022-05-31,VTP,VTP0134,VTP0134_VANGMIENG,Vangvieng,AC POWER,Night,23,2.913043478,2
2022-05-31,VTP,VTP0138,VTP0138_VANGVIENG_DT_OFFICE,Vangvieng,AC POWER,Day,15,0.933333333,2
2022-05-31,VTP,VTP0141,VTP0141_VANGVIENG_THE_MOON,Vangvieng,OPTIC,Day,7,0.571428571,1
2022-05-31,VTP,VTP0141,VTP0141_VANGVIENG_THE_MOON,Vangvieng,AC POWER,Day,7,0.857142857,1
2022-05-31,VTP,VTP0144,VTP0144_VANGVIENGMAI,Vangvieng,AC POWER,Day,23,3.260869565,2
2022-05-31,VTP,VTP0147,VTP0147_VIENGSAMAI,Vangvieng,AC POWER,Day,11,7.272727273,3
2022-05-31,VTP,VTP0148,VTP0148_XAYSAVANG,Vangvieng,AC POWER,Day,4,5.75,4
2022-05-31,VTP,VTP0148,VTP0148_XAYSAVANG,Vangvieng,AC POWER,Night,4,0.5,1
2022-05-31,VTP,VTP0152,VTP0152_NAKHEUA,Viengkham,AC POWER,Day,21,1.19047619,1
2022-05-31,VTP,VTP0153,VTP0153_NAMOUANGTAI,Viengkham,AC POWER,Day,6,1.833333333,1
2022-05-31,VTP,VTP0155,VTP0155_NANIN,Viengkham,AC POWER,Day,9,1.222222222,1
2022-05-31,VTP,VTP0156,VTP0156_NONSAVANG,Viengkham,AC POWER,Day,16,1.1875,1
2022-05-31,VTP,VTP0161,VTP0161_PHONHANG,Viengkham,AC POWER,Night,3,1,1
2022-05-31,VTP,VTP0163,VTP0163_TECHNIC_SC,Viengkham,AC POWER,Day,9,1.222222222,1
2022-05-31,VTP,VTP0166,VTP0166_LAOLEETOU,xanakham,AC POWER,Day,15,11.6,4
2022-05-31,VTP,VTP0166,VTP0166_LAOLEETOU,xanakham,AC POWER,Night,15,0,0
2022-05-31,VTP,VTP0166,VTP0166_LAOLEETOU,xanakham,RECTIFIER,Night,15,1.8,1
2022-05-31,VTP,VTP0167,VTP0167_NAKANG,xanakham,AC POWER,Day,6,7.833333333,4
2022-05-31,VTP,VTP0168,VTP0168_NAMKOUN,xanakham,AC POWER,Day,12,30.91666667,9
2022-05-31,VTP,VTP0169,VTP0169_NAOUDOMXAY,xanakham,AC POWER,Day,18,2.111111111,1
2022-05-31,VTP,VTP0170,VTP0170_NAPHIENG,xanakham,EQUIPMENT,Day,12,1.083333333,1
2022-05-31,VTP,VTP0170,VTP0170_NAPHIENG,xanakham,EQUIPMENT,Night,12,7.5,0
2022-05-31,VTP,VTP0170,VTP0170_NAPHIENG,xanakham,OPTIC,Night,12,22.16666667,1
2022-05-31,VTP,VTP0170,VTP0170_NAPHIENG,xanakham,AC POWER,Day,12,4.833333333,5
2022-05-31,VTP,VTP0171,VTP0171_NASAK,xanakham,AC POWER,Day,9,28.11111111,7
2022-05-31,VTP,VTP0172,VTP0172_NONHUAXANG,xanakham,AC POWER,Day,18,5.166666667,3
2022-05-31,VTP,VTP0174,VTP0174_PARKMEE,xanakham,AC POWER,Day,3,0.666666667,1
2022-05-31,VTP,VTP0175,VTP0175_NAPAFA,xanakham,AC POWER,Day,8,22.75,4
2022-05-31,VTP,VTP0175,VTP0175_NAPAFA,xanakham,RECTIFIER,Night,8,1.875,1
2022-05-31,VTP,VTP0176,VTP0176_PARKPHANG,xanakham,OTHER,Night,20,1.5,1
2022-05-31,VTP,VTP0178,VTP0178_SAENCHALEUN,xanakham,AC POWER,Day,6,37.33333333,9
2022-05-31,VTP,VTP0180,VTP0180_SIPHOUM,xanakham,OTHER,Night,7,1.428571429,1
2022-05-31,VTP,VTP0182,VTP0182_BANTHA,Fuang,AC POWER,Day,16,2.8125,1
2022-05-31,VTP,VTP0183,VTP0183_JADSANH,Fuang,AC POWER,Day,11,10.18181818,4
2022-05-31,VTP,VTP0183,VTP0183_JADSANH,Fuang,RECTIFIER,Night,11,3.545454545,0
2022-05-31,VTP,VTP0185,VTP0185_KHONELEUANG,Fuang,AC POWER,Day,18,3.777777778,2
2022-05-31,VTP,VTP0187,VTP0187_BANMEUANGFEUANG,Fuang,AC POWER,Day,18,3.777777778,2
2022-05-31,VTP,VTP0188,VTP0188_NA_ANG,Fuang,AC POWER,Day,11,6.545454545,2
2022-05-31,VTP,VTP0188,VTP0188_NA_ANG,Fuang,AC POWER,Night,11,10.63636364,1
2022-05-31,VTP,VTP0189,VTP0189_NAKHAM,Fuang,AC POWER,Day,10,6.3,1
2022-05-31,VTP,VTP0189,VTP0189_NAKHAM,Fuang,AC POWER,Night,10,5.6,1
2022-05-31,VTP,VTP0190,VTP0190_NAKHOP,Fuang,AC POWER,Day,14,5.928571429,2
2022-05-31,VTP,VTP0191,VTP0191_NAMAI,Fuang,AC POWER,Day,12,4,2
2022-05-31,VTP,VTP0193,VTP0193_NATHONG,Fuang,AC POWER,Day,12,10.41666667,3
2022-05-31,VTP,VTP0196,VTP0196_PHAXANG,Fuang,AC POWER,Day,18,1.611111111,1
2022-05-31,VTP,VTP0197,VTP0197_PHONETHON,Fuang,AC POWER,Day,15,2.733333333,1
2022-05-31,VTP,VTP0198,VTP0198_PHONSAWANG,Fuang,AC POWER,Day,2,8.5,3
2022-05-31,VTP,VTP0198,VTP0198_PHONSAWANG,Fuang,AC POWER,Night,2,0,1
2022-05-31,VTP,VTP0199,VTP0199_PHOUPHIANG,Fuang,AC POWER,Day,2,8.5,2
2022-05-31,VTP,VTP0200,VTP0200_SAENXAI,Fuang,AC POWER,Day,11,19.45454545,9
2022-05-31,VTP,VTP0200,VTP0200_SAENXAI,Fuang,AC POWER,Night,11,0.090909091,1
2022-05-31,VTP,VTP0202,VTP0202_DK66,Hinheup,AC POWER,Day,23,3.173913043,4
2022-05-31,VTP,VTP0204,VTP0204_HINHURB,Hinheup,AC POWER,Day,3,2.666666667,1
2022-05-31,VTP,VTP0205,VTP0205_HOUAYHINLAP_HIGHWAY,Hinheup,AC POWER,Day,14,0.928571429,1
2022-05-31,VTP,VTP0205,VTP0205_HOUAYHINLAP_HIGHWAY,Hinheup,AC POWER,Night,14,3.285714286,1
2022-05-31,VTP,VTP0206,VTP0206_HUAYDORKMAI,Hinheup,AC POWER,Day,7,3.428571429,5
2022-05-31,VTP,VTP0207,VTP0207_HUAYELERDTAI,Hinheup,AC POWER,Day,17,1.588235294,2
2022-05-31,VTP,VTP0209,VTP0209_KHONKEO,Hinheup,AC POWER,Day,10,1.6,2
2022-05-31,VTP,VTP0209,VTP0209_KHONKEO,Hinheup,AC POWER,Night,10,6.2,1
2022-05-31,VTP,VTP0210,VTP0210_NA_UN,Hinheup,OPTIC,Day,2,1.5,1
2022-05-31,VTP,VTP0210,VTP0210_NA_UN,Hinheup,AC POWER,Day,2,6.5,4
2022-05-31,VTP,VTP0210,VTP0210_NA_UN,Hinheup,AC POWER,Night,2,0,1
2022-05-31,VTP,VTP0211,VTP0211_NAKHOUM,Hinheup,OPTIC,Day,9,1.444444444,1
2022-05-31,VTP,VTP0211,VTP0211_NAKHOUM,Hinheup,AC POWER,Day,9,4.111111111,4
2022-05-31,VTP,VTP0213,VTP0213_NAPHONG,Hinheup,OPTIC,Night,15,17.4,1
2022-05-31,VTP,VTP0214,VTP0214_NAPHONG2,Hinheup,AC POWER,Day,8,2.75,3
2022-05-31,VTP,VTP0214,VTP0214_NAPHONG2,Hinheup,AC POWER,Night,8,7.75,1
2022-05-31,VTP,VTP0215,VTP0215_NASUM,Hinheup,AC POWER,Day,16,1.625,2
2022-05-31,VTP,VTP0215,VTP0215_NASUM,Hinheup,AC POWER,Night,16,7.125,1
2022-05-31,VTP,VTP0216,VTP0216_NATAI,Hinheup,OPTIC,Day,9,1.444444444,1
2022-05-31,VTP,VTP0216,VTP0216_NATAI,Hinheup,AC POWER,Day,9,4.222222222,4
2022-05-31,VTP,VTP0217,VTP0217_NONGLUANG,Hinheup,OPTIC,Day,8,1.375,1
2022-05-31,VTP,VTP0217,VTP0217_NONGLUANG,Hinheup,AC POWER,Day,8,6.25,4
2022-05-31,VTP,VTP0217,VTP0217_NONGLUANG,Hinheup,AC POWER,Night,8,0,1
2022-05-31,VTP,VTP0218,VTP0218_PHABONG,Hinheup,OPTIC,Day,13,1.384615385,1
2022-05-31,VTP,VTP0218,VTP0218_PHABONG,Hinheup,AC POWER,Day,13,5,4
2022-05-31,VTP,VTP0218,VTP0218_PHABONG,Hinheup,AC POWER,Night,13,0,0
2022-05-31,VTP,VTP0219,VTP0219_PHONMUOANG_HH,Hinheup,AC POWER,Day,5,0.2,1
2022-05-31,VTP,VTP0220,VTP0220_PHONNGAM,Hinheup,AC POWER,Day,12,1.166666667,1
2022-05-31,VTP,VTP0220,VTP0220_PHONNGAM,Hinheup,AC POWER,Night,12,7.25,1
2022-05-31,VTP,VTP0224,VTP0224_PONGXONG,Hinheup,AC POWER,Day,9,2.666666667,2
2022-05-31,VTP,VTP0227,VTP0227_SOMSANOOK,Hinheup,AC POWER,Day,7,2.571428571,4
2022-05-31,VTP,VTP0229,VTP0229_SOUANMON,Hinheup,AC POWER,Day,9,1.666666667,2
2022-05-31,VTP,VTP0229,VTP0229_SOUANMON,Hinheup,AC POWER,Night,9,7.666666667,1
2022-05-31,VTP,VTP0232,VTP0232_BANCHIENG,Kasi,AC POWER,Day,16,6.3125,7
2022-05-31,VTP,VTP0232,VTP0232_BANCHIENG,Kasi,AC POWER,Night,16,1.5625,1
2022-05-31,VTP,VTP0233,VTP0233_BUAMPUK,Kasi,AC POWER,Day,10,12.1,8
2022-05-31,VTP,VTP0233,VTP0233_BUAMPUK,Kasi,AC POWER,Night,10,1.6,1
2022-05-31,VTP,VTP0235,VTP0235_DK60,Kasi,AC POWER,Day,22,4.272727273,4
2022-05-31,VTP,VTP0235,VTP0235_DK60,Kasi,AC POWER,Night,22,0.818181818,1
2022-05-31,VTP,VTP0236,VTP0236_DK61,Kasi,OPTIC,Day,3,0.666666667,0
2022-05-31,VTP,VTP0236,VTP0236_DK61,Kasi,AC POWER,Day,3,2,2
2022-05-31,VTP,VTP0236,VTP0236_DK61,Kasi,AC POWER,Night,3,1.666666667,2
2022-05-31,VTP,VTP0237,VTP0237_DK61_CAMP1,Kasi,OPTIC,Day,2,2,1
2022-05-31,VTP,VTP0238,VTP0238_HINNGON_NONGSEAN,Kasi,AC POWER,Day,4,3,3
2022-05-31,VTP,VTP0238,VTP0238_HINNGON_NONGSEAN,Kasi,AC POWER,Night,4,12.25,1
2022-05-31,VTP,VTP0239,VTP0239_HUAYSANE,Kasi,AC POWER,Day,22,5.045454545,2
2022-05-31,VTP,VTP0239,VTP0239_HUAYSANE,Kasi,AC POWER,Night,22,29,2
2022-05-31,VTP,VTP0240,VTP0240_LONGMARKKHAY,Kasi,AC POWER,Night,12,38.25,1
2022-05-31,VTP,VTP0243,VTP0243_NAMONHMAI,Kasi,AC POWER,Day,9,3.888888889,4
2022-05-31,VTP,VTP0243,VTP0243_NAMONHMAI,Kasi,AC POWER,Night,9,0.777777778,1
2022-05-31,VTP,VTP0244,VTP0244_NAMSANA_DAM,Kasi,OPTIC,Day,2,15.5,2
2022-05-31,VTP,VTP0244,VTP0244_NAMSANA_DAM,Kasi,OPTIC,Night,2,6,1
2022-05-31,VTP,VTP0244,VTP0244_NAMSANA_DAM,Kasi,AC POWER,Day,2,2,3
2022-05-31,VTP,VTP0244,VTP0244_NAMSANA_DAM,Kasi,AC POWER,Night,2,1,1
2022-05-31,VTP,VTP0245,VTP0245_NASOO,Kasi,AC POWER,Day,24,4.833333333,4
2022-05-31,VTP,VTP0245,VTP0245_NASOO,Kasi,AC POWER,Night,24,1.083333333,1
2022-05-31,VTP,VTP0246,VTP0246_NATHEAN,Kasi,AC POWER,Day,6,2,3
2022-05-31,VTP,VTP0247,VTP0247_NONGSAN,Kasi,OPTIC,Night,8,19.5,1
2022-05-31,VTP,VTP0247,VTP0247_NONGSAN,Kasi,AC POWER,Day,8,32.875,2
2022-05-31,VTP,VTP0247,VTP0247_NONGSAN,Kasi,AC POWER,Night,8,19.625,2
2022-05-31,VTP,VTP0247,VTP0247_NONGSAN,Kasi,RECTIFIER,Night,8,10.875,1
2022-05-31,VTP,VTP0249,VTP0249_PHAXANG_KASI,Kasi,AC POWER,Day,10,5.8,6
2022-05-31,VTP,VTP0249,VTP0249_PHAXANG_KASI,Kasi,AC POWER,Night,10,1.6,1
2022-05-31,VTP,VTP0251,VTP0251_PHONSIDA,Kasi,AC POWER,Day,12,3.166666667,3
2022-05-31,VTP,VTP0252,VTP0252_PHONTHIENG,Kasi,AC POWER,Day,4,8.5,6
2022-05-31,VTP,VTP0252,VTP0252_PHONTHIENG,Kasi,AC POWER,Night,4,1.5,1
2022-05-31,VTP,VTP0254,VTP0254_PHOUNOM,Kasi,AC POWER,Day,12,13.66666667,4
2022-05-31,VTP,VTP0254,VTP0254_PHOUNOM,Kasi,AC POWER,Night,12,7.083333333,3
2022-05-31,VTP,VTP0255,VTP0255_POUNGLUCK,Kasi,OPTIC,Night,17,18.29411765,1
2022-05-31,VTP,VTP0255,VTP0255_POUNGLUCK,Kasi,AC POWER,Day,17,9.647058824,2
2022-05-31,VTP,VTP0255,VTP0255_POUNGLUCK,Kasi,AC POWER,Night,17,11.41176471,1
2022-05-31,VTP,VTP0256,VTP0256_HARDTHA,Keo-Oudom,AC POWER,Night,3,17,1
2022-05-31,VTP,VTP0258,VTP0258_HUAYWY,Keo-Oudom,AC POWER,Night,9,2.555555556,1
2022-05-31,VTP,VTP0260,VTP0260_PHONKHAM_MK,Keo-Oudom,AC POWER,Day,17,0.705882353,1
2022-05-31,VTP,VTP0260,VTP0260_PHONKHAM_MK,Keo-Oudom,AC POWER,Night,17,0.352941176,1
2022-05-31,VTP,VTP0261,VTP0261_KOKKIENG,Keo-Oudom,AC POWER,Night,13,9.846153846,1
2022-05-31,VTP,VTP0264,VTP0264_PHOUKHAOKHAM,Keo-Oudom,AC POWER,Night,14,0.571428571,1
2022-05-31,VTP,VTP0265,VTP0265_SAMAKHIXAY,Keo-Oudom,AC POWER,Day,12,0.666666667,1
2022-05-31,VTP,VTP0269,VTP0269_KONGPHANH_102,Met,AC POWER,Day,9,9.444444444,5
2022-05-31,VTP,VTP0269,VTP0269_KONGPHANH_102,Met,AC POWER,Night,9,13.22222222,1
2022-05-31,VTP,VTP0270,VTP0270_M_MAED,Met,AC POWER,Day,24,0.583333333,0
2022-05-31,VTP,VTP0270,VTP0270_M_MAED,Met,AC POWER,Night,24,4.833333333,2
2022-05-31,VTP,VTP0272,VTP0272_NADEE,Met,AC POWER,Day,18,16.72222222,6
2022-05-31,VTP,VTP0272,VTP0272_NADEE,Met,AC POWER,Night,18,15.11111111,2
2022-05-31,VTP,VTP0273,VTP0273_NADORKKHOUN,Met,AC POWER,Day,10,9,5
2022-05-31,VTP,VTP0273,VTP0273_NADORKKHOUN,Met,AC POWER,Night,10,13.6,1
2022-05-31,VTP,VTP0274,VTP0274_NAMFEUANG,Met,OPTIC,Night,8,4.75,0
2022-05-31,VTP,VTP0274,VTP0274_NAMFEUANG,Met,AC POWER,Night,8,7.875,1
2022-05-31,VTP,VTP0275,VTP0275_NAMPHANH,Met,AC POWER,Day,30,4.9,5
2022-05-31,VTP,VTP0275,VTP0275_NAMPHANH,Met,AC POWER,Night,30,1.6,1
2022-05-31,VTP,VTP0276,VTP0276_NAMPOU,Met,AC POWER,Day,6,15.83333333,6
2022-05-31,VTP,VTP0276,VTP0276_NAMPOU,Met,AC POWER,Night,6,15.16666667,2
2022-05-31,VTP,VTP0277,VTP0277_NAPAJARD,Met,AC POWER,Day,8,0.75,1
2022-05-31,VTP,VTP0278,VTP0278_NASAVANG,Met,AC POWER,Day,3,17.33333333,12
2022-05-31,VTP,VTP0278,VTP0278_NASAVANG,Met,AC POWER,Night,3,18.66666667,5
2022-05-31,VTP,VTP0279,VTP0279_NATHAO,Met,AC POWER,Day,8,11,6
2022-05-31,VTP,VTP0279,VTP0279_NATHAO,Met,AC POWER,Night,8,14,1
2022-05-31,VTP,VTP0280,VTP0280_PAKYAN,Met,AC POWER,Day,6,9.666666667,5
2022-05-31,VTP,VTP0280,VTP0280_PAKYAN,Met,AC POWER,Night,6,15.5,2
2022-05-31,VTP,VTP0281,VTP0281_PHOUYAO,Met,AC POWER,Day,6,12.33333333,7
2022-05-31,VTP,VTP0281,VTP0281_PHOUYAO,Met,AC POWER,Night,6,1.666666667,1
2022-05-31,VTP,VTP0282,VTP0282_BANVANG,Muen,AC POWER,Day,20,3.65,6
2022-05-31,VTP,VTP0283,VTP0283_DONEHIENG,Muen,OTHER,Day,2,7,1
2022-05-31,VTP,VTP0283,VTP0283_DONEHIENG,Muen,AC POWER,Day,2,25,7
2022-05-31,VTP,VTP0285,VTP0285_KONEKHAM,Muen,AC POWER,Day,8,17.75,11
2022-05-31,VTP,VTP0286,VTP0286_NAMHI,Muen,AC POWER,Day,15,6.933333333,10
2022-05-31,VTP,VTP0288,VTP0288_NAMPHERN,Muen,AC POWER,Day,20,1.55,2
2022-05-31,VTP,VTP0291,VTP0291_NUMHONE,Muen,AC POWER,Day,11,0.090909091,1
2022-05-31,VTP,VTP0293,VTP0293_PAKSAO,Muen,AC POWER,Day,6,29.5,8
2022-05-31,VTP,VTP0294,VTP0294_PARKCHAN,Muen,AC POWER,Day,6,10.5,12
2022-05-31,VTP,VTP0294,VTP0294_PARKCHAN,Muen,AC POWER,Night,6,4.166666667,2
2022-05-31,VTP,VTP0296,VTP0296_KONGPHANHNOY,Muen,AC POWER,Day,6,29.66666667,8
2022-05-31,VTP,VTP0297,VTP0297_NONGPEAN_RW,Phonhong,AC POWER,Night,2,7.5,1
2022-05-31,VTP,VTP0300,VTP0300_PHONZOO_RW,Vangvieng,AC POWER,Day,5,4.8,2
2022-05-31,VTP,VTP0302,VTP0302_HOUYSANGAO_RW,Vangvieng,OPTIC,Day,6,1.833333333,1
2022-05-31,VTP,VTP0302,VTP0302_HOUYSANGAO_RW,Vangvieng,AC POWER,Day,6,0.666666667,1
2022-05-31,VTP,VTP0303,VTP0303_PAKPOC_RW,Vangvieng,AC POWER,Day,3,1.333333333,2
2022-05-31,VTP,VTP0304,VTP0304_PHOXAI_RW,Vangvieng,AC POWER,Day,6,1.333333333,2
2022-05-31,VTP,VTP0304,VTP0304_PHOXAI_RW,Vangvieng,AC POWER,Night,6,1.5,1
2022-05-31,VTP,VTP0305,VTP0305_KASI_RW,Kasi,AC POWER,Day,3,2,3
2022-05-31,VTP,VTP0305,VTP0305_KASI_RW,Kasi,AC POWER,Night,3,0.666666667,1
2022-05-31,VTP,VTP0306,VTP0306_PHONSAWATH_RW,Kasi,AC POWER,Night,2,5.5,1
2022-05-31,VTP,VTP0313,VTP0313_PHONESAVANGS,xanakham,AC POWER,Day,9,27.55555556,6
2022-05-31,VTP,VTP0313,VTP0313_PHONESAVANGS,xanakham,AC POWER,Night,9,0,0
2022-05-31,VTP,VTP0322,VTP0322_PHATHAO_VV,Vangvieng,AC POWER,Day,7,7.857142857,5
2022-05-31,VTP,VTP0323,VTP0323_XOMVIEWPHUKAOLAK,Kasi,AC POWER,Day,7,2.857142857,2
2022-05-31,VTP,VTP0323,VTP0323_XOMVIEWPHUKAOLAK,Kasi,AC POWER,Night,7,52.14285714,1
2022-05-31,VTP,VTP0325,VTP0325_VIENGSAMAI2,Vangvieng,EQUIPMENT,Day,4,4.75,2
2022-05-31,VTP,VTP0325,VTP0325_VIENGSAMAI2,Vangvieng,EQUIPMENT,Night,4,10.5,2
2022-05-31,VTP,VTP0325,VTP0325_VIENGSAMAI2,Vangvieng,AC POWER,Day,4,13.25,5
2022-05-31,VTP,VTP0326,VTP0326_SAMMEUAN,Fuang,AC POWER,Day,6,3.833333333,2
2022-05-31,VTP,VTP0327,VTP0327_KENGXIENG,Fuang,AC POWER,Day,12,3.75,2
2022-05-31,VTP,VTP0328,VTP0328_NAKANG_MF,Fuang,AC POWER,Day,9,6.555555556,4
2022-05-31,VTP,VTP0329,VTP0329_MOBILE_CAR1,Vangvieng,AC POWER,Day,9,0.777777778,1
2022-05-31,XKG,XKG0001,XKG0001_LTC,Laman,EQUIPMENT,Night,3,3.333333333,1
2022-05-31,XKG,XKG0002,XKG0002_VANGSANG,Karum,AC POWER,Day,2,15,5
2022-05-31,XKG,XKG0003,XKG0003_MAIHUAMEUNG,Laman,AC POWER,Day,3,0.333333333,1
2022-05-31,XKG,XKG0004,XKG0004_WATTPHOUKHAKHAME,Laman,AC POWER,Day,12,0.916666667,1
2022-05-31,XKG,XKG0004,XKG0004_WATTPHOUKHAKHAME,Laman,AC POWER,Night,12,0.166666667,1
2022-05-31,XKG,XKG0005,XKG0005_MAKETING,Laman,AC POWER,Day,9,0.444444444,1
2022-05-31,XKG,XKG0007,XKG0007_OUTUNIYOM,Laman,AC POWER,Day,12,0.75,1
2022-05-31,XKG,XKG0008,XKG0008_TANEUM,Laman,AC POWER,Night,6,10.33333333,2
2022-05-31,XKG,XKG0010,XKG0010_TV,Laman,AC POWER,Day,6,0.5,1
2022-05-31,XKG,XKG0012,XKG0012_CHUTSOUMKASUANGKANG,Laman,AC POWER,Day,8,3.375,2
2022-05-31,XKG,XKG0013,XKG0013_HOUAYJONG,Laman,AC POWER,Day,8,3.75,4
2022-05-31,XKG,XKG0015,XKG0015_NONMIXAY,Laman,AC POWER,Day,13,1,1
2022-05-31,XKG,XKG0016,XKG0016_PAKTHON,Laman,AC POWER,Day,9,4.111111111,2
2022-05-31,XKG,XKG0019,XKG0019_PHONEKHAM,Laman,AC POWER,Day,3,1,1
2022-05-31,XKG,XKG0020,XKG0020_SONGKHORN,Laman,AC POWER,Day,6,1,2
2022-05-31,XKG,XKG0020,XKG0020_SONGKHORN,Laman,AC POWER,Night,6,16,3
2022-05-31,XKG,XKG0022,XKG0022_KENGLUANG,Laman,OPTIC,Day,3,1.333333333,1
2022-05-31,XKG,XKG0022,XKG0022_KENGLUANG,Laman,AC POWER,Day,3,0.333333333,1
2022-05-31,XKG,XKG0022,XKG0022_KENGLUANG,Laman,AC POWER,Night,3,11.66666667,2
2022-05-31,XKG,XKG0023,XKG0023_KM5,Laman,AC POWER,Day,11,4.545454545,2
2022-05-31,XKG,XKG0024,XKG0024_DONEXA,Thateng,OPTIC,Night,9,9.555555556,2
2022-05-31,XKG,XKG0024,XKG0024_DONEXA,Thateng,AC POWER,Day,9,4.777777778,5
2022-05-31,XKG,XKG0024,XKG0024_DONEXA,Thateng,AC POWER,Night,9,1.888888889,1
2022-05-31,XKG,XKG0027,XKG0027_KOKHAI,Thateng,AC POWER,Day,10,1.6,3
2022-05-31,XKG,XKG0030,XKG0030_NONGKAN,Thateng,AC POWER,Day,9,0.444444444,1
2022-05-31,XKG,XKG0030,XKG0030_NONGKAN,Thateng,AC POWER,Night,9,1.111111111,1
2022-05-31,XKG,XKG0035,XKG0035_SATUATAI,Thateng,AC POWER,Day,12,1.75,3
2022-05-31,XKG,XKG0038,XKG0038_TOUMYOK,Thateng,EQUIPMENT,Day,9,2,0
2022-05-31,XKG,XKG0038,XKG0038_TOUMYOK,Thateng,OPTIC,Night,9,3.444444444,1
2022-05-31,XKG,XKG0038,XKG0038_TOUMYOK,Thateng,AC POWER,Day,9,1.222222222,1
2022-05-31,XKG,XKG0039,XKG0039_DAKLE,Dakchung,AC POWER,Day,8,2.875,2
